%"Dk
%References : ['S(1,1)','S(1,2)','S(2,1)','S(2,2)']
%Dependency : [Dk]
%Num. Points : [5]
%Matrix Size : scalar
%Type : Real","freq
%References : ['S(1,1)','S(1,2)','S(2,1)','S(2,2)']
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Real","S(1,1)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
%Complex Format : Mag/Deg","S(1,2)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
%Complex Format : Mag/Deg","S(2,1)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
1.000537800,4.116000000 GHz,0.200251638 / -108.359466592 ,0.673985527 / 129.513927616 ,0.673985527 / 129.513927616 ,0.229311596 / 135.931392234 
1.000537800,4.117000000 GHz,0.202454541 / -107.002917118 ,0.680004352 / 128.307698041 ,0.680004352 / 128.307698041 ,0.229305685 / 136.800320008 
1.000537800,4.118000000 GHz,0.204816266 / -105.806062731 ,0.685694917 / 127.121585270 ,0.685694917 / 127.121585270 ,0.229508908 / 137.577521521 
1.000537800,4.119000000 GHz,0.207270339 / -104.758670230 ,0.691077716 / 125.955362784 ,0.691077716 / 125.955362784 ,0.229869581 / 138.264185965 
1.000537800,4.120000000 GHz,0.209760387 / -103.849318942 ,0.696172357 / 124.808698803 ,0.696172357 / 124.808698803 ,0.230341561 / 138.862908816 
1.000537800,4.121000000 GHz,0.212239248 / -103.066126251 ,0.700997487 / 123.681176221 ,0.700997487 / 123.681176221 ,0.230884136 / 139.377319579 
1.000537800,4.122000000 GHz,0.214667956 / -102.397264877 ,0.705570756 / 122.572309896 ,0.705570756 / 122.572309896 ,0.231461762 / 139.811761781 
1.000537800,4.123000000 GHz,0.217014725 / -101.831310514 ,0.709908789 / 121.481561550 ,0.709908789 / 121.481561550 ,0.232043705 / 140.171028449 
1.000537800,4.124000000 GHz,0.219253959 / -101.357458539 ,0.714027187 / 120.408352513 ,0.714027187 / 120.408352513 ,0.232603633 / 140.460150982 
1.000537800,4.125000000 GHz,0.221365346 / -100.965644021 ,0.717940541 / 119.352074563 ,0.717940541 / 119.352074563 ,0.233119180 / 140.684236230 
1.000537800,4.126000000 GHz,0.223333043 / -100.646593131 ,0.721662455 / 118.312099086 ,0.721662455 / 118.312099086 ,0.233571512 / 140.848345094 
1.000537800,4.127000000 GHz,0.225144958 / -100.391827791 ,0.725205575 / 117.287784751 ,0.725205575 / 117.287784751 ,0.233944915 / 140.957405649 
1.000537800,4.128000000 GHz,0.226792126 / -100.193639931 ,0.728581633 / 116.278483907 ,0.728581633 / 116.278483907 ,0.234226395 / 141.016154099 
1.000537800,4.129000000 GHz,0.228268177 / -100.045047181 ,0.731801483 / 115.283547857 ,0.731801483 / 115.283547857 ,0.234405330 / 141.029097608 
1.000537800,4.130000000 GHz,0.229568878 / -99.939738339 ,0.734875150 / 114.302331172 ,0.734875150 / 114.302331172 ,0.234473138 / 141.000493927 
1.000537800,4.131000000 GHz,0.230691753 / -99.872014297 ,0.737811873 / 113.334195176 ,0.737811873 / 113.334195176 ,0.234422988 / 140.934343600 
1.000537800,4.132000000 GHz,0.231635754 / -99.836728185 ,0.740620153 / 112.378510726 ,0.740620153 / 112.378510726 ,0.234249547 / 140.834391381 
1.000537800,4.133000000 GHz,0.232400997 / -99.829227104 ,0.743307796 / 111.434660395 ,0.743307796 / 111.434660395 ,0.233948754 / 140.704134176 
1.000537800,4.134000000 GHz,0.232988534 / -99.845296867 ,0.745881959 / 110.502040138 ,0.745881959 / 110.502040138 ,0.233517623 / 140.546833498 
1.000537800,4.135000000 GHz,0.233400165 / -99.881110494 ,0.748349190 / 109.580060534 ,0.748349190 / 109.580060534 ,0.232954075 / 140.365530835 
1.000537800,4.136000000 GHz,0.233638289 / -99.933180767 ,0.750715473 / 108.668147675 ,0.750715473 / 108.668147675 ,0.232256792 / 140.163064828 
1.000537800,4.137000000 GHz,0.233705773 / -99.998316885 ,0.752986263 / 107.765743748 ,0.752986263 / 107.765743748 ,0.231425090 / 139.942089393 
1.000537800,4.138000000 GHz,0.233605852 / -100.073585034 ,0.755166524 / 106.872307372 ,0.755166524 / 106.872307372 ,0.230458816 / 139.705092222 
1.000537800,4.139000000 GHz,0.233342043 / -100.156272646 ,0.757260761 / 105.987313733 ,0.757260761 / 105.987313733 ,0.229358257 / 139.454413265 
1.000537800,4.140000000 GHz,0.232918079 / -100.243855992 ,0.759273055 / 105.110254553 ,0.759273055 / 105.110254553 ,0.228124059 / 139.192262933 
1.000537800,4.141000000 GHz,0.232337855 / -100.333970795 ,0.761207091 / 104.240637926 ,0.761207091 / 104.240637926 ,0.226757168 / 138.920739904 
1.000537800,4.142000000 GHz,0.231605389 / -100.424385514 ,0.763066187 / 103.377988046 ,0.763066187 / 103.377988046 ,0.225258774 / 138.641848450 
1.000537800,4.143000000 GHz,0.230724785 / -100.512976952 ,0.764853317 / 102.521844851 ,0.764853317 / 102.521844851 ,0.223630268 / 138.357515315 
1.000537800,4.144000000 GHz,0.229700214 / -100.597707897 ,0.766571137 / 101.671763607 ,0.766571137 / 101.671763607 ,0.221873205 / 138.069606175 
1.000537800,4.145000000 GHz,0.228535898 / -100.676606484 ,0.768222003 / 100.827314440 ,0.768222003 / 100.827314440 ,0.219989273 / 137.779941785 
1.000537800,4.146000000 GHz,0.227236099 / -100.747747022 ,0.769807998 / 99.988081833 ,0.769807998 / 99.988081833 ,0.217980274 / 137.490313921 
1.000537800,4.147000000 GHz,0.225805114 / -100.809232034 ,0.771330942 / 99.153664107 ,0.771330942 / 99.153664107 ,0.215848105 / 137.202501262 
