%"Dk
%References : ['S(1,1)','S(1,2)','S(2,1)','S(2,2)']
%Dependency : [Dk]
%Num. Points : [5]
%Matrix Size : scalar
%Type : Real","freq
%References : ['S(1,1)','S(1,2)','S(2,1)','S(2,2)']
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Real","S(1,1)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
%Complex Format : Mag/Deg","S(1,2)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
%Complex Format : Mag/Deg","S(2,1)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
1.000537800,4.072000000 GHz,0.411105730 / -59.368574219 ,0.446377652 / 33.086739937 ,0.446377652 / 33.086739937 ,0.462854524 / 174.587421100 
1.000537800,4.073000000 GHz,0.419963562 / -59.992429631 ,0.437822300 / 32.515266041 ,0.437822300 / 32.515266041 ,0.470211162 / 174.067855310 
1.000537800,4.074000000 GHz,0.428814409 / -60.615649573 ,0.429259865 / 31.944990935 ,0.429259865 / 31.944990935 ,0.477547631 / 173.544614425 
1.000537800,4.075000000 GHz,0.437654354 / -61.238344130 ,0.420692913 / 31.376091163 ,0.420692913 / 31.376091163 ,0.484861063 / 173.017751106 
1.000537800,4.076000000 GHz,0.446479493 / -61.860605062 ,0.412124042 / 30.808747583 ,0.412124042 / 30.808747583 ,0.492148581 / 172.487318009 
1.000537800,4.077000000 GHz,0.455285938 / -62.482507681 ,0.403555884 / 30.243145579 ,0.403555884 / 30.243145579 ,0.499407303 / 171.953367680 
1.000537800,4.078000000 GHz,0.464069824 / -63.104112544 ,0.394991096 / 29.679475318 ,0.394991096 / 29.679475318 ,0.506634342 / 171.415952460 
1.000537800,4.079000000 GHz,0.472827317 / -63.725466994 ,0.386432360 / 29.117932017 ,0.386432360 / 29.117932017 ,0.513826806 / 170.875124398 
1.000537800,4.080000000 GHz,0.481554612 / -64.346606559 ,0.377882380 / 28.558716261 ,0.377882380 / 28.558716261 ,0.520981806 / 170.330935163 
1.000537800,4.081000000 GHz,0.489493960 / -65.090602723 ,0.369320308 / 28.211891834 ,0.369320308 / 28.211891834 ,0.527604200 / 169.677886380 
1.000537800,4.082000000 GHz,0.496900229 / -65.915362386 ,0.360779128 / 28.012015595 ,0.360779128 / 28.012015595 ,0.533856952 / 168.954514497 
1.000537800,4.083000000 GHz,0.504282597 / -66.737565685 ,0.352283074 / 27.818717843 ,0.352283074 / 27.818717843 ,0.540071147 / 168.232807904 
1.000537800,4.084000000 GHz,0.511639802 / -67.557228890 ,0.343834774 / 27.632211269 ,0.343834774 / 27.632211269 ,0.546245338 / 167.512654904 
1.000537800,4.085000000 GHz,0.518970631 / -68.374366335 ,0.335436802 / 27.452710550 ,0.335436802 / 27.452710550 ,0.552378100 / 166.793949129 
1.000537800,4.086000000 GHz,0.526273918 / -69.188990760 ,0.327091676 / 27.280432446 ,0.327091676 / 27.280432446 ,0.558468029 / 166.076589265 
1.000537800,4.087000000 GHz,0.533548543 / -70.001113623 ,0.318801851 / 27.115595902 ,0.318801851 / 27.115595902 ,0.564513739 / 165.360478807 
